OID_CD119_20|GEOID_CD119_20|NAMELSAD_CD119_20|AREALAND_CD119_20|AREAWATER_CD119_20|MTFCC_CD119_20|FUNCSTAT_CD119_20|OID_AIANNH_20|GEOID_AIANNH_20|NAMELSAD_AIANNH_20|AREALAND_AIANNH_20|AREAWATER_AIANNH_20|MTFCC_AIANNH_20|CLASSFP_AIANNH_20|FUNCSTAT_AIANNH_20|AREALAND_PART|AREAWATER_PART
2119035951823530|3202|Congressional District 2|168519096772|1172371520|G5200|N|25190476468074|1340|Goshute Reservation|486449507|13114|G2100|D2|A|283987923|13114
2119035951823530|3202|Congressional District 2|168519096772|1172371520|G5200|N|25190492557872|2015|Lovelock Indian Colony|83593|0|G2100|D2|A|83593|0
2119035951823530|3202|Congressional District 2|168519096772|1172371520|G5200|N|25190492026229|3010|Pyramid Lake Paiute Reservation|1438778841|450651614|G2100|D2|A|1438778841|450651614
2119035951823530|3202|Congressional District 2|168519096772|1172371520|G5200|N|25190621589267|3130|Reno-Sparks Indian Colony|65082227|0|G2100|D1|A|65082227|0
2119035951823530|3202|Congressional District 2|168519096772|1172371520|G5200|N|25190642424006|3930|South Fork Reservation|68780054|10727|G2100|D1|A|68780054|10727
2119035951823530|3202|Congressional District 2|168519096772|1172371520|G5200|N|25190489868359|3980|Stewart Community|11447759|6001|G2100|D2|A|11447759|6001
2119035951823530|3202|Congressional District 2|168519096772|1172371520|G5200|N|25190491415869|4045|Summit Lake Reservation|49256827|1837377|G2100|D1|A|49256827|1837377
2119035951823530|3202|Congressional District 2|168519096772|1172371520|G5200|N|25190289653300|4560|Washoe Ranches Trust Land|375530058|2705893|G2100|D3|A|374403149|2705893
2119035951823530|3202|Congressional District 2|168519096772|1172371520|G5200|N|25190642424007|4580|Wells Colony|328255|0|G2100|D2|A|328255|0
2119035951823530|3202|Congressional District 2|168519096772|1172371520|G5200|N|25190491415870|4635|Winnemucca Indian Colony|1441447|0|G2100|D2|A|1441447|0
2119035951823530|3202|Congressional District 2|168519096772|1172371520|G5200|N|25190492026230|4725|Yerington Colony|81231|0|G2100|D2|A|81231|0
2119035951823493|3203|Congressional District 3|5192469316|51631716|G5200|N|||||||||5177150323|51239108
2119035951823493|3203|Congressional District 3|5192469316|51631716|G5200|N|25190679599903|1235|Fort Mojave Reservation|133767224|2796079|G2100|D1|A|15318993|392608
2119035951823497|3204|Congressional District 4|108236672750|565767481|G5200|N|||||||||106505831381|557914834
2119035951823497|3204|Congressional District 4|108236672750|565767481|G5200|N|25190535800989|0975|Duckwater Reservation|16137153|57666|G2100|D2|A|16137153|57666
2119035951823497|3204|Congressional District 4|108236672750|565767481|G5200|N|25190679599904|1915|Las Vegas Indian Colony|15849277|0|G2100|D2|A|15849277|0
2119035951823497|3204|Congressional District 4|108236672750|565767481|G5200|N|25190679599905|2315|Moapa River Indian Reservation|287401217|0|G2100|D2|A|287401217|0
2119035951823497|3204|Congressional District 4|108236672750|565767481|G5200|N|25190322612885|4180|Timbi-Sha Shoshone Reservation|33116197|0|G2100|D1|A|24794783|0
2119035951823497|3204|Congressional District 4|108236672750|565767481|G5200|N|25190489231076|4515|Walker River Reservation|1367747007|7783673|G2100|D2|A|1367747007|7783673
2119035951823497|3204|Congressional District 4|108236672750|565767481|G5200|N|25190535800990|4740|Yomba Reservation|18911932|11308|G2100|D2|A|18911932|11308
2119035951823554|3301|Congressional District 1|5551887515|477702592|G5200|N|||||||||5551887515|477702592
2119035951823556|3302|Congressional District 2|17638226463|416748347|G5200|N|||||||||17638226463|416748347
2119035951823557|33ZZ|Congressional Districts not defined|0|131522062|G5200|F|||||||||0|131522062
2119035951823582|3401|Congressional District 1|953210320|31899677|G5200|N|||||||||953210320|31899677
2119035951823615|3402|Congressional District 2|5164993148|2518783388|G5200|N|||||||||5115493664|2518139778
2119035951823615|3402|Congressional District 2|5164993148|2518783388|G5200|N|25190611047461|9835|Nanticoke Lenni Lenape SDTSA|49499484|643610|G2150|D9|S|49499484|643610
2119035951823578|3403|Congressional District 3|2799117246|61578892|G5200|N|||||||||2799117246|61578892
2119035951823613|3404|Congressional District 4|1686718459|132586413|G5200|N|||||||||1686718459|132586413
2119035951823606|3405|Congressional District 5|1682050422|73651882|G5200|N|||||||||1663430943|73386473
2119035951823606|3405|Congressional District 5|1682050422|73651882|G5200|N|25190707076697|9850|Ramapough SDTSA|18619479|265409|G2150|D9|S|18619479|265409
2119035951823611|3406|Congressional District 6|496703999|503206109|G5200|N|||||||||496703999|503206109
2119035951823625|3407|Congressional District 7|3490450233|78793237|G5200|N|||||||||3490450233|78793237
2119035951823604|3408|Congressional District 8|131125807|41886791|G5200|N|||||||||131125807|41886791
2119035951823580|3409|Congressional District 9|286806302|18152869|G5200|N|||||||||286806302|18152869
2119035951823621|3410|Congressional District 10|200826939|6425705|G5200|N|||||||||200826939|6425705
2119035951823626|3411|Congressional District 11|1021574484|46841965|G5200|N|||||||||1021574484|46841965
2119035951823609|3412|Congressional District 12|1135160296|19455017|G5200|N|||||||||1135160296|19455017
2119035951827714|3501|Congressional District 1|45505735277|51375670|G5200|N|||||||||43855365191|49047799
2119035951827714|3501|Congressional District 1|45505735277|51375670|G5200|N|25190492973739|1625|Isleta Pueblo|855056476|2022144|G2100|D2|A|116754543|4575
2119035951827714|3501|Congressional District 1|45505735277|51375670|G5200|N|25190492973740|1840|Laguna Pueblo|2026757514|2237280|G2100|D1|A|17297827|0
2119035951827714|3501|Congressional District 1|45505735277|51375670|G5200|N|251901364286435|2205|Mescalero Reservation|1862762807|1469791|G2100|D2|A|1417117993|1310203
2119035951827714|3501|Congressional District 1|45505735277|51375670|G5200|N|25190492973742|3370|Sandia Pueblo|99012580|1013093|G2100|D2|A|99012580|1013093
2119035951827714|3501|Congressional District 1|45505735277|51375670|G5200|N|251901371366289|3480|Santa Ana Pueblo|261508400|358738|G2100|D2|A|187143|0
2119035951827748|3502|Congressional District 2|133193763191|329926956|G5200|N|||||||||126158011414|323141516
2119035951827748|3502|Congressional District 2|133193763191|329926956|G5200|N|251901357382005|0010|Acoma Pueblo|1560890420|426646|G2100|D1|A|1560890420|426646
2119035951827748|3502|Congressional District 2|133193763191|329926956|G5200|N|251904486140500|1270|Fort Sill Apache Indian Reservation|121466|0|G2100|D2|A|121466|0
2119035951827748|3502|Congressional District 2|133193763191|329926956|G5200|N|25190492973739|1625|Isleta Pueblo|855056476|2022144|G2100|D2|A|738301933|2017569
2119035951827748|3502|Congressional District 2|133193763191|329926956|G5200|N|25190492973740|1840|Laguna Pueblo|2026757514|2237280|G2100|D1|A|1730154754|2150509
2119035951827748|3502|Congressional District 2|133193763191|329926956|G5200|N|251901364286435|2205|Mescalero Reservation|1862762807|1469791|G2100|D2|A|445644814|159588
2119035951827748|3502|Congressional District 2|133193763191|329926956|G5200|N|25190492973741|2430|Navajo Nation Reservation|63271168042|61790027|G2100|D1|A|1171401141|637427
2119035951827748|3502|Congressional District 2|133193763191|329926956|G5200|N|251901190528384|4785|Zuni Reservation|1873421395|1981383|G2100|D1|A|1389237249|1393701
2119035951827684|3503|Congressional District 3|135499062467|345179489|G5200|N|||||||||112833549901|306255548
2119035951827684|3503|Congressional District 3|135499062467|345179489|G5200|N|25190996121516|0680|Pueblo de Cochiti|207828421|4836770|G2100|D2|A|207828421|4836770
2119035951827684|3503|Congressional District 3|135499062467|345179489|G5200|N|251901371366286|1685|Jemez Pueblo|361712281|13020|G2100|D2|A|361712281|13020
2119035951827684|3503|Congressional District 3|135499062467|345179489|G5200|N|251901371366287|1700|Jicarilla Apache Nation Reservation|3552356855|10574016|G2100|D1|A|3552356855|10574016
2119035951827684|3503|Congressional District 3|135499062467|345179489|G5200|N|25190492973740|1840|Laguna Pueblo|2026757514|2237280|G2100|D1|A|279304933|86771
2119035951827684|3503|Congressional District 3|135499062467|345179489|G5200|N|25190996121554|2400|Nambe Pueblo|83718605|192797|G2100|D1|A|83718605|192797
2119035951827684|3503|Congressional District 3|135499062467|345179489|G5200|N|25190492973741|2430|Navajo Nation Reservation|63271168042|61790027|G2100|D1|A|15062588344|18292209
2119035951827684|3503|Congressional District 3|135499062467|345179489|G5200|N|251901470296130|2510|Ohkay Owingeh|68397940|787290|G2100|D2|A|68397940|787290
2119035951827684|3503|Congressional District 3|135499062467|345179489|G5200|N|251901382953942|2785|Picuris Pueblo|70893923|7083|G2100|D2|A|70893923|7083
2119035951827684|3503|Congressional District 3|135499062467|345179489|G5200|N|25190996121557|2990|Pueblo of Pojoaque|56639829|0|G2100|D1|A|56639829|0
2119035951827684|3503|Congressional District 3|135499062467|345179489|G5200|N|251901371366288|3400|San Felipe Pueblo|206204426|1030782|G2100|D2|A|206204426|1030782
2119035951827684|3503|Congressional District 3|135499062467|345179489|G5200|N|25190996121558|3415|San Ildefonso Pueblo|121875965|621646|G2100|D1|A|121875965|621646
2119035951827684|3503|Congressional District 3|135499062467|345179489|G5200|N|251901371366289|3480|Santa Ana Pueblo|261508400|358738|G2100|D2|A|261321257|358738
2119035951827684|3503|Congressional District 3|135499062467|345179489|G5200|N|25190996121559|3495|Santa Clara Pueblo|233603300|646661|G2100|D1|A|233603300|646661
2119035951827684|3503|Congressional District 3|135499062467|345179489|G5200|N|25190996121560|3585|Santo Domingo Pueblo|274758135|641684|G2100|D2|A|274758135|641684
2119035951827684|3503|Congressional District 3|135499062467|345179489|G5200|N|251901382953943|4140|Taos Pueblo|404400246|154305|G2100|D1|A|404400246|154305
2119035951827684|3503|Congressional District 3|135499062467|345179489|G5200|N|25190996121561|4170|Tesuque Pueblo|69750783|0|G2100|D1|A|69750783|0
2119035951827684|3503|Congressional District 3|135499062467|345179489|G5200|N|25190375568643|4470|Ute Mountain Reservation|2332932976|354826|G2100|D1|A|418317098|7421
2119035951827684|3503|Congressional District 3|135499062467|345179489|G5200|N|251901371366290|4770|Zia Pueblo|494924191|115707|G2100|D1|A|494924191|115707
2119035951827684|3503|Congressional District 3|135499062467|345179489|G5200|N|251901190528384|4785|Zuni Reservation|1873421395|1981383|G2100|D1|A|430923684|557041
2119035951827684|3503|Congressional District 3|135499062467|345179489|G5200|N|251901371366291|4930|San Felipe Pueblo/Santa Ana Pueblo joint-use area|2785130|0|G2170|D0|A|2785130|0
2119035951827684|3503|Congressional District 3|135499062467|345179489|G5200|N|251901371366292|4940|San Felipe Pueblo/Santo Domingo Pueblo joint-use area|3207220|0|G2170|D0|A|3207220|0
2119035952746604|3601|Congressional District 1|1719047279|3156678695|G5200|N|||||||||1715552987|3156678695
2119035952746604|3601|Congressional District 1|1719047279|3156678695|G5200|N|25190498683653|9370|Shinnecock Reservation|3494292|0|G2100|D4|A|3494292|0
2119035952746620|3602|Congressional District 2|617896065|681716521|G5200|N|||||||||617603475|681568378
2119035952746620|3602|Congressional District 2|617896065|681716521|G5200|N|25190498683652|9300|Poospatuck Reservation|292590|148143|G2100|D4|A|292590|148143
2119035952746622|3603|Congressional District 3|499439170|199933334|G5200|N|||||||||499439170|199933334
2119035952746624|3604|Congressional District 4|295391097|194019529|G5200|N|||||||||295391097|194019529
2119035952746625|3605|Congressional District 5|121993325|169482950|G5200|N|||||||||121993325|169482950
2119035952746626|3606|Congressional District 6|66826733|796953|G5200|N|||||||||66826733|796953
2119035952746627|3607|Congressional District 7|56842675|1201683|G5200|N|||||||||56842675|1201683
2119035952746628|3608|Congressional District 8|69097708|47278107|G5200|N|||||||||69097708|47278107
2119035952746629|3609|Congressional District 9|39383002|0|G5200|N|||||||||39383002|0
2119035952746630|3610|Congressional District 10|39707710|20326251|G5200|N|||||||||39707710|20326251
2119035952746633|3611|Congressional District 11|166353200|130066035|G5200|N|||||||||166353200|130066035
2119035952746636|3612|Congressional District 12|24784233|10383166|G5200|N|||||||||24784233|10383166
2119035952746637|3613|Congressional District 13|28510552|9216325|G5200|N|||||||||28510552|9216325
2119035952746638|3614|Congressional District 14|75958131|45070455|G5200|N|||||||||75958131|45070455
2119035952746639|3615|Congressional District 15|48164959|3175634|G5200|N|||||||||48164959|3175634
2119035952746640|3616|Congressional District 16|321274354|86432227|G5200|N|||||||||321274354|86432227
2119035952746641|3617|Congressional District 17|2134881273|207029257|G5200|N|||||||||2134881273|207029257
2119035952746642|3618|Congressional District 18|4825587984|184706167|G5200|N|||||||||4825587984|184706167
2119035952746643|3619|Congressional District 19|21303991289|387339855|G5200|N|||||||||21303991289|387339855
2119035952746644|3620|Congressional District 20|3537781288|96392340|G5200|N|||||||||3537781288|96392340
2119035952746649|3621|Congressional District 21|42187450152|1965120603|G5200|N|||||||||41925971694|1956990567
2119035952746649|3621|Congressional District 21|42187450152|1965120603|G5200|N|25190737025792|2555|Oneida Nation Reservation|1095668716|8467177|G2100|D2|A|212373478|2897605
2119035952746649|3621|Congressional District 21|42187450152|1965120603|G5200|N|25190735988609|3320|St. Regis Mohawk Reservation|49104980|5232431|G2100|D2|A|49104980|5232431
2119035952746602|3622|Congressional District 22|6272669945|184594082|G5200|N|||||||||5348574797|150713133
2119035952746602|3622|Congressional District 22|6272669945|184594082|G5200|N|25190737025792|2555|Oneida Nation Reservation|1095668716|8467177|G2100|D2|A|883295238|5569572
2119035952746602|3622|Congressional District 22|6272669945|184594082|G5200|N|251901391424047|2570|Onondaga Nation Reservation|23927477|119791|G2100|D2|A|23927477|119791
2119035952746602|3622|Congressional District 22|6272669945|184594082|G5200|N|25190116896231|8100|Cayuga Nation TDSA|98026626|92235454|G2160|D6|S|16872433|28191586
2119035952746603|3623|Congressional District 23|16726462881|1663919321|G5200|N|||||||||16526430241|1641919146
2119035952746603|3623|Congressional District 23|16726462881|1663919321|G5200|N|25190493911780|0080|Allegany Reservation|105878329|19745207|G2100|D2|A|105878329|19745207
2119035952746603|3623|Congressional District 23|16726462881|1663919321|G5200|N|25190115740436|0540|Cattaraugus Reservation|86904146|2226868|G2100|D2|A|86904146|2226868
2119035952746603|3623|Congressional District 23|16726462881|1663919321|G5200|N|25190114794696|2535|Oil Springs Reservation|2487842|28100|G2100|D2|A|2487842|28100
2119035952746603|3623|Congressional District 23|16726462881|1663919321|G5200|N|25190115740437|4225|Tonawanda Reservation|30561278|180036|G2100|D2|A|4762323|0
2119035952746609|3624|Congressional District 24|18360022351|7911842636|G5200|N|||||||||18229544481|7847618732
2119035952746609|3624|Congressional District 24|18360022351|7911842636|G5200|N|25190115740437|4225|Tonawanda Reservation|30561278|180036|G2100|D2|A|25798955|180036
2119035952746609|3624|Congressional District 24|18360022351|7911842636|G5200|N|25190494564869|4360|Tuscarora Nation Reservation|23524722|0|G2100|D2|A|23524722|0
2119035952746609|3624|Congressional District 24|18360022351|7911842636|G5200|N|25190116896231|8100|Cayuga Nation TDSA|98026626|92235454|G2160|D6|S|81154193|64043868
2119035952746621|3625|Congressional District 25|1832884334|1838565690|G5200|N|||||||||1832884334|1838565690
